index geno pheno1 pheno2 fit
8283 2 2.0529 3.11825 0.999955
8284 2 1.49599 0.512949 1.06723
8285 1 0.324315 1.62784 0.975416
8286 0 -0.850182 -1.07328 1.00184
8287 1 0.953974 1.40316 1.00387
8288 1 0.0578424 -0.0872158 1.00712
8289 1 2.48447 1.57593 1.06775
8290 1 0.0462737 -0.140724 0.99935
8291 2 0.979068 2.64056 0.969631
8292 0 0.329828 -0.278204 1.03822
8293 0 -0.0773484 0.967166 0.963465
8294 0 1.04751 2.03681 0.983889
8295 1 1.28562 0.155955 1.04213
8296 1 0.0760199 1.28667 0.977812
8297 0 0.575452 0.475649 1.04017
8298 1 1.67894 1.9194 1.04212
8299 2 2.09847 2.01032 1.04006
8300 1 1.22371 1.57438 1.01732
8301 1 1.0848 1.08248 1.02361
8302 1 1.47089 1.14311 1.02543
8303 1 1.37225 1.40255 1.02624
8304 1 0.623188 -0.27222 1.04564
8305 2 1.18531 0.850353 1.03565
8306 0 -0.557277 -0.780834 0.977312
8307 0 0.14612 -1.04995 1.04964
8308 1 1.68224 -0.323327 1.10139
8309 1 0.384251 1.84424 0.952587
8310 0 0.207592 -0.73296 1.01127
8311 1 1.61651 2.44901 0.999084
8312 1 -0.193018 1.48576 0.953697
8313 1 -0.0598183 0.681248 0.978051
8314 0 0.555991 -1.69111 1.08475
8315 1 1.76462 1.89208 1.038
8316 2 2.65713 1.6444 1.08825
8317 0 0.61493 -0.482395 1.04331
8318 0 -1.15807 -0.169383 0.940161
8319 2 1.94733 3.25949 1.00543
8320 1 1.87895 1.66822 1.0409
8321 1 0.101753 1.53341 0.970943
8322 2 1.28976 2.25382 0.994255
8323 0 1.54395 -0.611806 1.08513
8324 1 2.06273 0.651569 1.05833
8325 1 0.267601 -1.07662 1.0339
8326 1 -0.107538 3.02451 0.892228
8327 0 -0.718305 0.619384 0.925194
8328 0 -1.98513 0.280234 0.896874
8329 0 1.3042 -0.132715 1.07427
8330 0 -0.240445 0.718137 0.953272
8331 1 0.432573 0.969436 0.996606
8332 1 1.34672 1.01421 1.02686
8333 0 1.14269 -0.864692 1.09334
8334 2 0.740125 3.46721 0.920911
8335 2 1.78637 2.49705 1.00802
8336 1 0.395726 1.24051 0.991411
8337 2 2.53178 -0.035749 1.12968
8338 0 -0.831269 -0.814732 0.991307
8339 1 0.34327 1.934 0.955132
8340 1 1.80234 -0.614538 1.11294
8341 2 1.3537 1.39032 1.03186
8342 1 0.946187 1.20702 1.02274
8343 1 0.144208 -0.840772 1.03216
8344 1 -0.56321 1.79827 0.910668
8345 0 -1.44643 -0.142131 0.937691
8346 1 1.6541 1.59153 1.0441
8347 1 0.108453 -0.520404 1.02445
8348 0 -0.91073 0.526902 0.92414
8349 1 1.01062 2.06133 0.988446
8350 0 -0.568047 0.692333 0.953327
8351 2 1.67392 1.43126 1.04743
8352 1 0.335191 1.27676 0.978317
8353 1 -0.0549558 -0.36196 1.00669
8354 2 0.0461881 1.50361 0.941925
8355 1 0.593745 0.113383 1.02479
8356 1 0.450196 -0.0378848 1.03217
8357 1 1.8402 0.518748 1.07476
8358 0 -0.215711 0.516194 0.98078
8359 0 0.794199 0.757394 1.0171
8360 0 0.841112 1.62832 0.981661
8361 2 3.11899 2.19682 1.10507
8362 1 0.808657 1.0126 1.01784
8363 0 0.346387 0.456392 1.01638
8364 1 0.97115 0.564563 1.02637
8365 1 -0.334737 1.54114 0.941555
8366 0 0.287755 -1.07551 1.03876
8367 2 2.88823 4.07828 1.01274
8368 0 0.362003 -0.353787 1.03107
8369 0 -0.22569 -0.852102 1.01275
8370 2 1.93611 0.586347 1.07045
8371 1 1.3333 -1.0451 1.09144
8372 0 0.0447993 0.378517 0.999373
8373 1 1.75983 0.403248 1.08195
8374 1 0.909767 1.62501 1.00853
8375 2 0.0341831 4.28912 0.862117
8376 2 2.96134 2.51861 1.07389
8377 1 1.2092 1.11231 1.03625
8378 0 0.7686 0.277362 1.03444
8379 1 1.20207 0.250739 1.0403
8380 1 1.42636 2.58561 0.994945
8381 0 1.72912 1.18298 1.04733
8382 1 1.13755 2.14165 0.989866
8383 1 1.94535 1.38647 1.05675
8384 2 2.76774 3.85659 1.0245
8385 2 1.79018 1.00862 1.06462
8386 1 1.28731 0.0822793 1.07534
8387 1 0.809134 -0.508409 1.05602
8388 0 -0.42034 -0.539595 0.996446
8389 1 1.92995 0.789742 1.0679
8390 2 1.86689 2.66619 1.01196
8391 1 1.32416 -0.327852 1.06854
8392 0 0.215902 -1.05263 1.05957
8393 1 1.99999 0.914971 1.07116
8394 2 0.72289 2.41886 0.953187
8395 2 3.59999 1.2389 1.13447
8396 1 0.166143 0.469914 1.00357
8397 1 2.37446 0.631465 1.11599
8398 0 0.634348 -0.768272 1.06414
8399 0 1.42531 0.709166 1.03009
8400 1 0.595703 -0.244397 1.03299
8401 1 1.97325 -0.569233 1.11029
8402 0 -1.22861 2.22495 0.875992
8403 0 1.61288 -1.57104 1.1401
8404 1 0.0174544 2.76629 0.922414
8405 2 2.81806 2.43323 1.0571
8406 1 2.1328 0.383789 1.11942
8407 0 -0.591417 0.842471 0.945216
8408 1 2.70003 2.21388 1.07583
8409 1 1.01041 0.959171 1.02296
8410 0 -1.52413 -0.0291499 0.917179
8411 1 0.735356 2.3407 0.954382
8412 1 0.720505 0.585924 1.02307
8413 1 2.08406 0.347648 1.10522
8414 0 1.40711 -0.76604 1.08411
8415 2 1.08823 4.28438 0.909134
8416 1 1.19314 2.46768 0.995663
8417 1 0.242366 2.34661 0.938622
8418 1 1.20322 1.04923 1.03979
8419 0 -0.811508 -0.942715 0.991035
8420 1 -0.128011 1.29578 0.962592
8421 2 1.29903 3.47154 0.969265
8422 1 0.0420179 -0.948481 1.01086
8423 0 -0.563348 0.510244 0.948553
8424 1 -0.519501 0.72018 0.94022
8425 2 1.02549 2.26325 0.957029
8426 1 0.0348772 2.32307 0.927674
8427 0 0.741723 -0.818545 1.06
8428 0 -1.93445 -1.50421 0.943666
8429 1 0.9375 -0.342502 1.05986
8430 0 0.43921 -1.42945 1.05235
8431 2 3.12888 -0.0583752 1.17893
8432 0 -1.86477 1.56476 0.859146
8433 1 2.10143 0.552245 1.07075
8434 2 2.46198 1.53088 1.07163
8435 1 0.436364 -0.838427 1.04196
8436 2 3.06403 2.23569 1.10027
8437 1 1.28296 1.68976 1.02772
8438 1 0.857826 1.47784 0.992718
8439 2 1.94428 2.30481 1.02531
8440 1 0.835238 -0.467878 1.04519
8441 0 0.566633 1.57357 0.97202
8442 2 3.55756 1.67931 1.12551
8443 1 0.841875 -0.368199 1.04892
8444 0 -0.422531 -0.240027 1.00257
8445 1 2.1321 -0.511517 1.14826
8446 1 1.44284 -0.138772 1.09075
8447 1 1.867 1.11659 1.0526
8448 1 0.740646 1.77066 0.991594
8449 0 0.447816 1.7361 0.960327
8450 0 -0.563081 -2.44528 1.05209
8451 0 0.108714 -0.2659 1.03436
8452 0 1.361 -0.695586 1.09143
8453 1 0.730444 -0.00907974 1.04612
8454 0 1.82618 -0.648977 1.09502
8455 1 -0.0167359 0.48765 1.0005
8456 1 1.89116 1.50078 1.042
8457 0 -0.0376788 -1.35549 1.03454
8458 1 0.77714 0.667197 1.02727
8459 2 2.05597 3.04161 1.01451
8460 1 -0.426187 1.01338 0.942354
8461 1 0.846489 2.00394 0.973699
8462 1 2.77643 -0.0743543 1.14276
8463 2 1.34931 3.93106 0.947207
8464 0 1.78323 -0.97921 1.12624
8465 0 -0.600828 0.175764 0.958288
8466 1 -0.00704584 0.347586 1.00091
8467 0 0.676183 -0.305973 1.0413
8468 1 1.22027 1.35319 1.01555
8469 1 1.42601 -0.121689 1.08499
8470 2 1.19909 0.060445 1.05222
8471 2 0.626076 2.79636 0.924894
8472 0 -0.276491 1.47642 0.931648
8473 2 2.45602 3.89836 1.00334
8474 0 0.683001 -0.406941 1.0537
8475 0 0.946626 -0.148972 1.04949
8476 1 -0.645492 1.98672 0.907252
8477 1 3.11175 -0.25577 1.16194
8478 1 0.0637987 -0.549446 1.0185
8479 2 2.44092 2.77769 1.04682
8480 2 0.938568 2.55819 0.950002
8481 1 -0.0574414 1.01287 0.955153
8482 0 -1.05174 -0.358726 0.966335
8483 1 1.24394 2.15323 0.992106
8484 0 0.818121 -1.50085 1.08779
8485 0 1.05407 -1.20693 1.09215
8486 1 3.144 0.602164 1.12835
8487 2 3.07035 0.507318 1.13919
8488 1 0.317552 0.259164 1.01656
8489 1 0.778859 -1.08624 1.07751
8490 1 -0.111613 0.538807 0.981975
8491 0 -1.63237 0.0215824 0.900525
8492 2 4.96684 1.74986 1.20905
8493 1 1.4322 1.56439 1.02663
8494 1 1.69713 1.82574 1.00607
8495 0 -1.2844 -0.766171 0.964562
8496 2 3.11797 1.50071 1.11832
8497 2 1.96938 1.86906 1.02816
8498 1 1.72562 2.06032 1.03487
8499 0 0.0523258 -0.347955 1.01596
8500 0 -0.597258 1.64306 0.926227
8501 2 0.46571 2.55072 0.946091
8502 0 1.94674 -0.359098 1.12126
8503 1 -0.217228 1.44166 0.932818
8504 1 -0.364142 0.579549 0.961878
8505 1 2.22277 -0.915101 1.13512
8506 0 0.628407 -0.911078 1.07275
8507 1 1.69305 1.41486 1.03731
8508 1 1.97229 1.96246 1.03793
8509 1 -0.893822 1.79946 0.885527
8510 2 2.43906 0.946272 1.11782
8511 0 -2.60412 -0.630304 0.882507
8512 0 1.20752 0.311037 1.04688
8513 1 1.23178 0.395775 1.03688
8514 0 1.04753 0.54888 1.04308
8515 2 0.533015 3.93473 0.897561
8516 0 -0.759953 -0.647371 0.967897
8517 1 0.147636 3.34062 0.910538
8518 1 0.949373 0.529103 1.02314
8519 2 3.21033 2.2194 1.08563
8520 2 2.72413 0.513064 1.1148
8521 1 -0.638756 -0.708042 0.982449
8522 1 0.822134 0.992792 1.00037
8523 1 1.7267 0.781584 1.06847
8524 1 -0.910881 2.429 0.894559
8525 2 3.68956 3.11602 1.09551
8526 1 -0.101415 1.61932 0.91061
8527 1 0.790973 1.75349 0.976212
8528 0 -0.286549 0.299933 0.965967
8529 2 1.47209 2.98329 0.996674
8530 1 1.56121 1.36365 1.03451
8531 0 -0.44999 -1.49883 1.01228
8532 1 0.107721 1.15463 0.971729
8533 1 1.38226 1.80007 1.0282
8534 1 -0.115373 1.72828 0.955799
8535 0 -0.923209 1.54119 0.910402
8536 1 -0.261359 0.988565 0.958629
8537 1 -0.0612869 0.56731 0.972317
8538 0 -1.33943 -0.359163 0.934645
8539 1 2.36617 0.446498 1.10243
8540 1 1.1703 1.37305 1.01233
8541 2 0.830854 2.03435 0.984305
8542 0 -0.872092 -0.611432 0.976984
8543 1 0.800093 0.948937 1.01339
8544 1 2.51613 0.839049 1.10021
8545 2 3.47823 1.63544 1.12397
8546 0 0.124044 -1.568 1.06073
8547 0 2.18223 -0.970443 1.14693
8548 1 1.77094 2.3575 1.02286
8549 1 -1.23474 1.47314 0.915726
8550 1 -0.375805 1.13985 0.930893
8551 2 0.825838 1.6758 1.0122
8552 1 1.28582 -0.457017 1.0829
8553 1 0.282805 1.11569 0.984386
8554 2 2.58756 1.34149 1.10455
8555 1 -0.304189 2.57809 0.906015
8556 1 2.08165 1.60888 1.05056
8557 0 0.838002 0.991429 0.996502
8558 0 2.14878 0.220239 1.09706
8559 0 1.57523 0.0525262 1.06113
8560 0 -0.124247 -0.946314 1.02489
8561 0 0.195526 0.972059 0.992768
8562 1 1.36232 1.60425 1.01326
8563 1 1.66044 1.00702 1.03601
8564 0 1.04928 0.058103 1.06578
8565 2 3.71293 2.10459 1.11451
8566 1 0.836262 3.0579 0.964422
8567 1 0.716387 0.621675 1.02981
8568 0 1.24775 0.296277 1.05953
8569 0 1.00292 0.158733 1.04339
8570 1 -0.382124 1.56923 0.933249
8571 1 0.733441 1.1943 0.999502
8572 1 0.741196 1.54525 0.987758
8573 1 1.66615 1.08195 1.05699
8574 0 -0.100898 -1.0286 1.02642
8575 0 0.14422 0.329601 0.992764
8576 1 -0.234005 0.825888 0.954715
8577 1 0.367507 1.68195 0.978747
8578 1 0.522671 -0.00645922 1.03538
8579 0 0.906491 0.757946 1.02699
8580 2 3.04 2.8294 1.06003
8581 0 -0.168646 1.73239 0.925824
8582 1 1.45185 1.22329 1.02611
8583 1 2.75111 -0.529123 1.1443
8584 2 1.95526 1.8092 1.0367
8585 0 0.107528 -0.1662 1.00745
8586 1 -0.351234 0.280924 0.96797
8587 1 1.57911 0.0415431 1.06503
8588 0 0.512418 -0.432967 1.02488
8589 1 3.13154 2.74479 1.07696
8590 0 -0.58587 -1.29384 1.00261
8591 0 -0.461203 -1.10413 0.98074
8592 1 -0.198928 -1.59892 1.04751
8593 2 1.35492 2.23478 0.998894
8594 0 1.22142 0.0754186 1.06865
8595 1 -0.0257574 1.54611 0.931824
8596 1 0.595726 0.341758 1.02979
8597 0 1.44922 -0.338086 1.0873
8598 1 0.546518 2.7791 0.941679
8599 1 1.75269 1.47841 1.03456
8600 2 2.74472 0.822149 1.11178
8601 1 1.17902 0.77008 1.05427
8602 2 0.526727 2.35873 0.958738
8603 0 0.810492 0.382169 1.01657
8604 1 -0.21345 0.523783 0.96135
8605 0 -0.526252 6.53718e-05 0.973495
8606 0 -0.0280501 -1.98688 1.05643
8607 1 1.44646 0.47709 1.06221
8608 1 1.68023 0.404266 1.07646
8609 1 1.45867 1.47371 1.02661
8610 1 1.67879 0.494986 1.06913
8611 0 1.2192 0.681532 1.0339
8612 1 1.35281 0.244401 1.05052
8613 1 0.453085 1.32665 0.971288
8614 0 1.88793 1.50244 1.0317
8615 0 0.905439 -0.185917 1.0593
8616 1 1.41783 0.197552 1.05526
8617 2 0.462262 3.8959 0.905623
8618 0 0.533983 -0.0651808 1.03564
8619 0 0.890636 0.77958 1.01953
8620 1 1.91348 3.20169 1.00809
8621 1 0.673505 0.24065 1.00996
8622 0 0.817503 0.204706 1.04468
8623 0 -1.06124 -0.441823 0.962472
8624 2 2.25351 3.08945 1.0231
8625 2 2.47341 3.4681 1.01916
8626 1 1.62984 -0.572708 1.11437
8627 0 0.570729 -1.13239 1.06504
8628 0 -0.316191 1.45658 0.947372
8629 0 0.72208 -0.883507 1.06057
8630 0 -0.118551 0.0932401 0.997784
8631 0 1.04428 2.60745 0.967001
8632 1 -0.0347962 1.08427 0.965552
8633 1 -0.0905627 0.256455 0.992038
8634 2 0.691727 2.03431 0.964538
8635 0 0.237055 -1.84921 1.05788
8636 2 1.85868 0.663356 1.06263
8637 2 4.2043 0.686384 1.18472
8638 0 0.486349 0.0418765 1.02072
8639 0 -2.3605 -1.20385 0.910865
8640 1 1.80621 1.44427 1.04705
8641 0 1.08782 0.933731 1.02579
8642 1 1.2785 0.0660636 1.06924
8643 0 -0.681732 -1.21001 1.01376
8644 1 2.07568 2.3008 1.02855
8645 0 0.567949 1.0821 1.00012
8646 0 0.457521 0.400592 1.01264
8647 1 0.876319 0.695607 1.00444
8648 1 0.789429 0.410998 1.00836
8649 0 0.349845 1.34076 0.971732
8650 0 -0.295491 -0.0504834 0.980822
8651 0 0.243479 -0.480186 1.03773
8652 2 1.29514 2.21489 0.998927
8653 2 1.69142 3.11481 0.990803
8654 2 1.14538 2.28105 0.966785
8655 1 0.945601 -0.206159 1.06513
8656 2 3.0702 1.99664 1.10096
8657 1 0.124405 1.07924 0.965581
8658 0 -0.080257 0.267983 0.999989
8659 1 1.71128 -1.69565 1.13438
8660 1 0.60725 2.29479 0.957365
8661 1 0.495559 2.10961 0.966325
8662 0 -0.0287781 -1.3259 1.03024
8663 0 -2.8136 0.509509 0.826556
8664 2 1.97533 1.46882 1.04942
8665 0 -1.07219 0.147556 0.927792
8666 0 2.06444 -0.114056 1.10098
8667 2 2.12787 1.84382 1.07419
8668 2 1.32826 2.21368 0.989525
8669 2 0.061874 2.91461 0.922585
8670 0 0.579489 1.45517 0.974356
8671 0 -2.37232 1.36167 0.839383
8672 2 2.67383 1.83429 1.07406
8673 1 3.00041 0.939233 1.12382
8674 1 2.0583 0.365005 1.10095
8675 0 0.781646 -1.25272 1.07076
8676 0 -0.0277319 0.430272 0.974278
8677 1 0.456118 1.9177 0.974663
8678 0 -1.7456 -0.0418704 0.921676
8679 0 -0.428815 -0.818093 0.994969
8680 1 1.44762 0.101459 1.04807
8681 1 0.858721 2.0278 0.966786
8682 2 1.86899 4.40366 0.961154
8683 2 0.546279 2.50503 0.957092
8684 2 2.27978 4.09119 1.00096
8685 0 0.352881 1.14755 0.987448
8686 0 1.23667 1.00509 1.05393
8687 0 1.81793 0.608771 1.07181
8688 1 -0.668353 1.42171 0.926782
8689 0 -0.414423 1.8577 0.930997
8690 1 1.33384 1.39769 1.01832
8691 1 0.204868 0.746086 0.984847
8692 0 0.238414 -2.2205 1.08333
8693 0 -0.0843895 -0.80844 1.01661
8694 1 1.58545 1.02055 1.04622
8695 0 0.455259 0.702994 1.02727
8696 0 -0.575169 2.41204 0.915403
8697 0 0.90697 0.653258 1.03685
8698 0 1.0438 0.807618 1.037
8699 0 0.157004 1.3789 0.961299
8700 2 2.75665 2.44868 1.06107
8701 2 2.32812 0.245105 1.0964
8702 1 -0.743692 -0.0176803 0.972822
8703 0 1.20678 -0.0588552 1.06644
8704 0 0.130155 -0.414808 1.03039
8705 1 0.579325 2.05147 0.951513
8706 1 1.69981 0.112912 1.07998
8707 0 -1.68642 0.541219 0.903539
8708 1 1.4211 1.13092 1.02532
8709 2 2.54391 3.28113 1.03154
8710 0 -1.10961 0.741398 0.936226
8711 0 0.572906 0.776516 0.98975
8712 1 1.23648 0.697345 1.03986
8713 0 -0.25817 2.04556 0.908266
8714 1 -0.801148 0.236592 0.962041
8715 1 1.46111 -0.424979 1.07258
8716 2 0.147718 1.29177 0.97362
8717 1 2.42459 0.767793 1.07285
8718 1 1.85383 0.92227 1.07641
8719 0 -1.10128 0.260048 0.943052
8720 1 0.902265 2.29083 0.984999
8721 2 2.49374 0.359984 1.11356
8722 0 -1.53396 1.61156 0.885429
8723 1 1.35964 0.705371 1.04238
8724 0 -0.885298 1.24589 0.929024
8725 2 2.19518 1.53704 1.07255
8726 0 -3.2282 0.472453 0.833378
8727 0 1.30628 1.89976 1.0071
8728 1 1.0252 2.151 0.985102
8729 0 1.08707 1.88194 0.986245
8730 0 0.66587 0.190677 1.02646
8731 0 0.917129 -2.0152 1.10874
8732 0 0.0984981 1.64211 0.940421
8733 0 0.22084 -0.157554 1.01784
8734 0 -1.19218 0.287554 0.938002
8735 1 1.25892 1.08479 1.02947
8736 0 0.555878 0.960008 0.982911
8737 2 0.824033 0.65124 1.03367
8738 1 0.0617437 3.81682 0.874977
8739 0 0.171414 -1.20244 1.06423
8740 1 1.75395 0.975072 1.06505
8741 0 -1.06807 -0.430752 0.949942
8742 0 0.191394 -0.516572 1.03072
8743 0 1.40393 1.67071 1.02039
8744 0 -1.45382 1.24688 0.882617
8745 0 -0.00402203 0.31793 0.995154
8746 0 1.73823 -0.694824 1.11368
8747 0 -0.0707668 0.136664 1.01009
8748 1 -0.40857 0.731479 0.956813
8749 2 1.78817 0.609134 1.06581
8750 0 1.21715 0.44662 1.06537
8751 1 1.26058 4.15807 0.935734
8752 2 2.43843 2.26904 1.03701
8753 1 0.941421 1.65869 1.00371
8754 1 1.71321 0.856061 1.06636
8755 2 2.60546 2.70934 1.06298
8756 1 1.33659 3.22774 0.966961
8757 2 2.08438 2.23451 1.0489
8758 1 3.1904 -0.0530496 1.16715
8759 1 2.71861 0.40215 1.11193
8760 0 -0.591913 -0.396015 0.973276
8761 0 -1.16995 -1.89853 1.00756
8762 1 1.15511 0.472268 1.05465
8763 1 1.9379 0.178153 1.09903
8764 1 1.77022 0.677469 1.06954
8765 1 1.84887 1.09323 1.05484
8766 1 1.9567 0.332578 1.0777
8767 0 0.136217 -0.328737 1.00709
8768 1 2.50629 0.68701 1.09067
8769 2 2.02161 0.545449 1.07963
8770 2 3.11063 1.99573 1.09883
8771 0 -1.72459 0.3983 0.893947
8772 0 -0.486284 0.609746 0.971485
8773 1 0.642159 1.49857 0.981461
8774 0 -1.33605 -0.207656 0.929261
8775 1 1.53164 1.04354 1.05086
8776 1 1.51171 1.17865 1.02701
8777 1 0.714329 1.9949 0.968956
8778 2 1.54652 0.92712 1.05709
8779 1 -0.428266 1.97107 0.929858
8780 0 -0.709536 1.13559 0.934939
8781 0 -1.37671 -0.250621 0.928901
8782 0 0.840381 0.538631 1.02293
8783 1 -1.12849 2.06508 0.8909
8784 2 2.46404 3.8861 1.02941
8785 1 -0.497001 0.0255427 0.991479
8786 2 1.90517 1.30838 1.06943
8787 2 1.93737 3.29296 0.990621
8788 2 2.17292 3.06023 1.01127
8789 1 1.15572 -0.119077 1.06154
8790 1 2.03611 2.16087 1.04032
8791 0 0.739171 0.291775 1.02732
8792 1 1.79649 0.4982 1.07272
8793 2 0.508329 0.928567 1.00219
8794 2 1.7598 2.20842 1.02317
8795 1 0.550647 0.726058 1.00794
8796 1 1.26632 2.41655 1.00167
8797 0 0.322181 -0.394625 1.01291
8798 1 1.86984 1.07743 1.06296
8799 0 -1.01783 0.216056 0.942194
8800 0 -1.06195 1.15947 0.914823
8801 0 0.413575 1.15479 1.00478
8802 1 3.44648 -0.123593 1.1668
8803 1 0.805938 -0.191703 1.04386
8804 0 -0.477192 1.16636 0.941808
8805 0 -1.23535 0.454332 0.917899
8806 2 0.784728 3.02406 0.956156
8807 1 1.87305 2.30983 1.02304
8808 0 1.66805 0.00859328 1.08517
8809 0 -0.0307941 -1.42336 1.04681
8810 1 1.33401 0.08838 1.07882
8811 1 1.13851 2.52483 0.986803
8812 2 2.4492 1.68196 1.07181
8813 1 -0.277303 1.49786 0.92094
8814 1 2.89561 1.26114 1.09741
8815 2 1.49781 1.30785 1.03707
8816 0 -0.347186 -1.03294 1.01987
8817 0 -0.0878134 -0.145121 1.01386
8818 1 2.01723 1.5082 1.05321
8819 1 1.20768 1.42081 1.00109
8820 1 2.55518 1.3154 1.09285
8821 1 -0.215497 -0.778468 1.00609
8822 1 1.92607 2.586 1.02806
8823 0 1.21561 -0.62334 1.07916
8824 2 2.00994 2.72656 1.02321
8825 0 -0.919406 0.564614 0.946852
8826 1 2.88674 2.88937 1.06367
8827 1 0.837563 0.405733 1.0263
8828 1 -0.141272 1.28625 0.94082
8829 2 1.75561 2.90568 1.00909
8830 0 -1.2645 0.623952 0.91395
8831 1 1.67288 0.644952 1.06845
8832 1 0.284357 2.9481 0.936233
8833 0 -0.637973 0.435127 0.961623
8834 0 0.119467 -2.52125 1.08191
8835 0 -1.20643 0.652744 0.908631
8836 0 0.673121 -1.11194 1.07159
8837 2 1.4325 2.35796 1.00654
8838 1 1.34893 1.28838 1.02635
8839 1 1.79279 0.636324 1.06448
8840 0 -1.13212 0.13259 0.943407
8841 0 -1.42588 -0.748888 0.957223
8842 2 2.25938 2.81735 1.04266
8843 2 2.04419 2.24684 1.02277
8844 1 2.07985 0.965681 1.06853
8845 2 2.6853 1.91905 1.07983
8846 1 0.111348 1.52569 0.957938
8847 2 1.35311 3.09555 0.964206
8848 1 2.37277 1.90503 1.07796
8849 1 0.403172 1.00986 0.991582
8850 1 -0.9656 2.15675 0.88501
8851 0 -1.65439 0.389943 0.894543
8852 1 2.27784 0.551425 1.0777
8853 1 -0.11774 0.31012 0.983336
8854 0 -2.05377 1.84775 0.853768
8855 0 -0.449423 -0.00648885 0.988844
8856 2 1.69554 1.63759 1.02781
8857 0 -0.293507 0.65972 0.97136
8858 2 1.25145 0.00834982 1.06263
8859 0 -0.315954 0.926287 0.9617
8860 1 -0.070656 -1.64719 1.04747
8861 1 1.53866 -0.747655 1.09047
8862 2 -0.784767 0.828121 0.951465
8863 0 0.401381 -1.33859 1.06989
8864 1 2.32227 2.28063 1.04882
8865 0 1.16668 1.19012 1.01605
8866 2 -1.26352 1.98227 0.871923
8867 1 -0.493614 0.640913 0.947674
8868 1 2.0224 -0.355268 1.12747
8869 2 0.753848 3.47605 0.930304
8870 0 -0.0194867 0.760609 0.969959
8871 1 0.263143 0.937724 0.994012
8872 2 2.75841 0.643084 1.13031
8873 0 -0.656952 -0.769264 1.00378
8874 2 1.88846 0.725191 1.06641
8875 0 0.476004 -0.381649 1.03522
8876 0 0.654762 -0.350269 1.04045
8877 2 2.22957 1.36189 1.07474
8878 2 1.71485 2.96089 0.995753
8879 1 1.76756 1.81719 1.02365
8880 2 2.67991 1.45684 1.09177
8881 2 1.96815 0.525746 1.07914
8882 1 0.511445 2.5341 0.948962
8883 2 2.90314 1.62461 1.09384
8884 1 1.10625 2.02256 0.994005
8885 0 1.08076 -0.799136 1.08014
8886 1 -0.119584 0.433175 0.97227
8887 1 2.10307 1.18674 1.06269
8888 1 1.974 -0.722679 1.11781
8889 1 0.891165 1.18002 1.01063
8890 2 0.352264 1.68978 0.952485
8891 1 1.7661 0.358805 1.08134
8892 0 0.51681 -0.360818 1.0249
8893 1 2.15411 1.0508 1.08174
8894 0 0.397606 0.267299 1.00027
8895 1 1.80111 2.2519 1.00621
8896 2 1.76163 3.2077 0.992225
8897 2 1.19362 2.83493 0.96441
8898 2 3.64894 1.65309 1.13363
8899 2 1.90953 1.34379 1.05188
8900 1 0.839072 1.10551 1.01678
8901 2 2.10488 2.04727 1.04735
8902 2 1.78405 2.62614 1.01976
8903 0 0.287791 0.38228 1.00257
8904 1 0.720001 0.124335 1.04697
8905 1 0.586515 0.63632 0.993424
8906 0 -0.360854 1.64208 0.934527
8907 1 0.11484 1.50189 0.968144
8908 2 3.31737 0.884965 1.14124
8909 1 1.57077 2.56292 0.994137
8910 1 1.18964 0.122989 1.04865
8911 0 0.0709592 0.53179 0.98967
8912 2 2.40895 1.11836 1.06986
8913 2 1.48804 2.75502 1.00398
8914 1 2.07508 -0.185636 1.11523
8915 1 0.72696 1.09618 1.00788
8916 0 -0.436178 1.02184 0.936856
8917 1 1.5078 -0.0715191 1.07544
8918 1 2.10858 2.1763 1.0354
8919 1 0.0580783 1.20177 1.0062
8920 0 1.86233 0.63811 1.08118
8921 2 2.66518 4.57069 0.976004
8922 0 0.860583 -2.2864 1.13241
8923 1 0.558181 2.08168 0.98176
8924 1 1.20226 2.21392 1.0122
8925 2 1.36758 0.913945 1.04651
8926 2 1.11684 3.03138 0.972278
8927 2 4.62325 1.98698 1.16124
8928 0 -0.873052 0.272644 0.940479
8929 0 -1.46316 0.566696 0.905569
8930 2 1.2262 2.89427 0.979717
8931 0 0.439897 -0.311363 1.04411
8932 0 -0.415488 0.110917 0.969268
8933 2 1.29519 1.94529 1.0161
8934 1 1.33574 1.50303 1.01312
8935 1 1.29283 1.58205 1.01831
8936 2 3.11424 2.19226 1.08589
8937 0 1.04445 0.305593 1.04962
8938 0 1.07455 0.157123 1.03476
8939 1 -0.289609 0.0502353 0.992695
8940 0 1.02594 0.601433 1.03582
8941 1 1.11281 1.25321 1.02842
8942 1 0.481849 2.58563 0.944353
8943 0 1.37427 0.770352 1.06694
8944 0 0.923693 0.349026 1.03292
8945 1 -1.08251 1.99048 0.867274
8946 1 0.602228 -0.858798 1.04823
8947 1 1.83435 1.23347 1.06826
8948 0 -1.05599 -0.918327 0.972922
8949 1 2.02668 0.029679 1.09142
8950 0 0.0290327 -0.818291 1.03137
8951 0 0.416408 1.94878 0.970113
8952 0 0.351452 1.19237 0.979112
8953 1 0.505886 1.64299 0.970284
8954 1 2.84734 2.63015 1.06461
8955 0 0.833494 -0.766796 1.06012
8956 1 -0.44901 0.387918 0.951777
8957 2 3.47247 1.52675 1.12522
8958 2 2.02548 2.16118 1.03035
8959 2 1.74708 2.74575 0.999349
8960 0 0.177881 0.757315 0.982582
8961 0 -0.761675 0.406235 0.957921
8962 1 0.133732 2.37875 0.930511
